_id/$oid,website,start_info/date/month,start_info/date/day,start_info/date/year,start_info/type,about,talking_about_count,description,retrieved,engagement,start_info_clean,name,likes,about_en,category,id,website_en,checked/0,phone,location/city,location/country,description_en,name_en,location/latitude,location/longitude,checked/1,checked/2,checked/3,checked/4,checked/5,location/street,location/zip,relevant,location/state,engagement/count,engagement/social_sentence,checked/6,phone_en,location/located_in,error/message,error/code,error/type,error/fbtrace_id
560332b7c5fd9455673fb65b,ziad_love_1990@hotmail.com,,,,,,1,,1443049613.45133,919,,صـحـيـفة عـمـلاق آُوروبا   real madrid c f,919,Let them try to honor .. The attempt in front of you will not Bolkabk Attk .. in glory will not Athdok .. {♥},Sports Team,185622951527817,ziad_love_1990@hotmail.com,,,,,,european newspaper giant  real madrid cf,,,,,,,,,,false,,,,,,,,,,
5603352ac5fd9455673fb78c,,,,,,,3,,1443050177.577902,434,,ابطال اوروبا,434,Page Taatges great for the sport in Europe and the world and news teams,Sports League,112304335606745,,,,,,,europe champions,,,,,,,,,,false,,,,,,,,,,
5603357dc5fd9455673fb7bd,,,,,,,0,,1443050804.568681,380,,زواج عرب اوروبا من الوطن العربي,380,,Community,157751154293256,,1448691030,,,,,arabs marriage europe from the arab world,,,,,,,,,,,,,,,,,,,,
560337e0c5fd9455673fbb38,<<not-applicable>>,,,,,,3,,1443050887.490073,3012,,ريال _مدريد_ مرعب _اوروبا,3012,"Welcome to the world of Real Madrid, all of the terms you'll find Real Madrid in your hands",Sports Team,143171435769156,,,,,,,real _madrid_ terrifying _aoroba,,,,,,,,,,false,,,,,,,,,,
56033827c5fd9455673fbb39,,,,,,,6,,1443051498.261616,82,,uefa champions league anthem,82,,Song,1575720456031052,,1448691101,,,,"UEFA Champions League Anthem is the official anthem of the user matches in the Champions League. Been authored mediated by the English composer Tony Britten in 1992, quoting from the notice of George Frideric Handel, ""the priest sincere"" Coronation of songs. Was singing the song at the Royal Orchestra in London by the Academy of San Martin, it was sung in three languages, namely: English, French, German and duration of 3 Dakkaiq.anzer also the Champions Oorobaalmassadr http://www.uefa.com/uefachampionsleague/music/index.html",,,,,,,,,,,,,,,,,,,,,
56033a22c5fd9455673fbca0,http://www.yahoo.com,,,,,,0,,1443051569.53581,107,,كورة اوروبا,107,News of the European football championships and five major European Alaqarihwaldoriaat,Sports League,534622626633911,,,,,,,kaspersky europe,,,,,,,,,,false,,,,,,,,,,
56033a86c5fd9455673fbcb1,,,,,,,0,,1443052076.672975,111,,كرة أوروبا,111,Welcome to our pages,Sports Team,626381404069227,,,,,,,football europe,,,,,,,,,,false,,,,,,,,,,
56033b60c5fd9455673fbd9e,,,,,,,0,,1443052177.090197,825,,أبطال أوروبا,825,,Sports Team,486853701377874,,,,,,,europe champions,,,,,,,,,,false,,,,,,,,,,
56033bacc5fd9455673fbd9f,http://www.osce.org,,,,,,1,,1443052394.380901,23,,organization for security and co operation in europe,23,,Organization,422721414577000,,1448691176,,Vienna,Austria,"Organization for Security and Cooperation in Europe's largest international organization of regional security cooperation in the world, with a membership of 56 countries participate. Organization began its work a year 1975.mham Anizhthtm organized primarily to conflict prevention, crisis management and rehabilitation of post-conflict. The organization has 19 field operations in South-Eastern Europe, the Caucasus and Asia regions Allosty.hsp Charter of the Organization, the organization that cover all three aspects of security, a humanitarian side and political side-military and economic-environmental side, including: the fight against trafficking (in humans and light weapons and drug) prevention of an arms the fight against terrorism to promote freedom, human rights and freedom of minorities, the rights of police work and save the media and civil security. Aleghanon.tarejkazakhostan the rule of one of the largest and most former Soviet republics, with the beginning of 2010 he became head of the Nizh Security and Cooperation in Ooroba.anzer also Community of Democratic Choice Partnership for Peace for Economic Cooperation and Development (OECD) regional safety",,48.2100965,16.3667107,,,,,,,,,,,,,,,,,,
56033c2ac5fd9455673fbdfb,http://www.facebook.com/adel milan,,,2012,Founded,,2,,1443052475.439621,329,2012,صحيفة عملاق أوروبا ac milan,329,Milan play if I bent history to all European clubs in front of the giant Italian,Sports League,370936102984513,http://www.facebook.com/adel milan,,,,,,european newspaper giant ac milan,,,,,,,,,,false,,,,,,,,,,
56033c7fc5fd9455673fbe20,,,,,,,0,,1443052596.888735,321,,عشاق اوروبا,321,,Clothing,129822913837041,,1448691274,,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
56033d0dc5fd9455673fbe82,,,,,,,0,,1443052681.597797,80,,عشاق اوروبا _london,80,"I love my country but national does not like me, the more I grew Sabri shortages and increased Imnapl unfortunately adore London",Entertainer,553789117997889,,1448691522,,,,,europe _london lovers,,,,,,,,viva haraga,,,,,,,,,,,,
56033d70c5fd9455673fbec1,,,,,,,0,,1443052824.268755,147,,عُـــشَّــاقْ أُورٌوبَا,147,Click I love; it's free :),Entertainer,364027587061420,,1448691709,,,,,lovers europe,,,,,,,,,,,,,,,,,,,,
56033e0dc5fd9455673fbf37,,,,,,,7,,1443052923.013779,3548,,التهريب الى اوروبا  europe,3548,"Where are you, the owners of the challenge",Community,156768227827127,,1448692097,,,,,smuggling to europe europe,,,,,,,,,,,,,,,,,,,,
56033f6dc5fd9455673fc19a,,5,5,1673,Launched,,8,,1443053080.203192,7300,1673/5/5,الهجرة الى اوروبا,7300,No smoking ... (▓▓ (̅ (_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅ () ڪے page conditioned,Just For Fun,343905579048944,,1448693222,,,,(̅_̅_̅ (̅̅̅̅̅̅ (̅_̅_̅м̅a̅я̅l̅b̅o̅r̅o̅̅ _̅_̅_̅ () ڪے,migration to europe,,,,,,,,,,,,,,,,,,,,
56034236c5fd9455673fc61c,,2,,2013,Opened,,6,,1443053435.399528,3639,2013/2,الدوري ابطال اوروبا,3639,"/ Welcome To The Page
/ Bxer Hati Bo Page Me
/ Welcome to our page",Athlete,484359551603732,,,07507962867,دهوك,,,champions league,,,,,,,,الرياضى,,false,,,,,,,,,,
560342b6c5fd9455673fc67f,,,,,,,0,,1443054145.291582,324,,اوروبا الحلم الضائع,324,♥ We first page of that name on Facebook Ohdhiro Altkulaiaad ♥,Community,530482243659612,,1448693468,,,,,europe lost dream,,,,,,,,,,,,,,,,,,,,
560343d0c5fd9455673fc863,,,,,,,0,,1443054275.649566,290,,اورُوباَ الحُلمْ الضَائِعْ,290,,Athlete,601127576618502,,,0560622424,Bordj Bou Arreridj,Algeria,,europe lost dream,,,,,,,,parc,KCHIMTITIBIT@HOTMAIL.FR,false,,,,,,,,,,
56034560c5fd9455673fcbf9,https://www.facebook.com/groups/131304153740355/?ref=ts&fref=ts,,,,,,7,,1443054554.837641,4422,,دوري ابطال اوروبا . champions,4422,,Athlete,467466226693991,,,,,,,champions league . champions,,,,,,,,,,false,,,,,,,,,,
56034665c5fd9455673fcc49,,5,21,2006,Born,,2,,1443054965.258218,101,2006/5/21,arabic لقاء في أوروبا,101,Europe meeting in a weekly program broadcast on the satellite channel of dialogue is hosting the European decision-makers to talk about the Euro-Mediterranean affairs.,Journalist,132573130151154,,1448693779,,,,,arabic to meet in europe,,,,,,,,,,,,,,,,,,,,
56034870c5fd9455673fcde6,,,,,,,0,,1443055215.961513,246,,كرة اوروبا,246,The jurisdiction of the European football,Sports Venue,478881482176608,,,,,,,european football,,,,,,,,,,false,,,,,,,,,,
5603496fc5fd9455673fced2,http://www.facebook.com/pages/Les filles l'Europe,12,7,2013,Founded,,1,,1443055739.127758,224,2013/12/7,فتيات اوروبا,224,Europe girls,Community,1405692589668850,http://www.facebook.com/pages/Les filles l'Europe,1445023002,,,,Girls is the poor man's point of,europe girls,,,,,,,,,,,,,,,,,,,,
560349fbc5fd9455673fcf2b,,,,,,,0,,1443055994.320829,312,,عشاق اوروبا,312,As if you and the owner of Joe Mahbol Europe Log Jam in badge work and Makesh regret Bash,Education,1425481694337147,,1448693980,20911089,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
56034a50c5fd9455673fcf3b,,,,,,,0,,1443056133.990648,246,,عشاق اوروبا,246,The Angels,Artist,167464053405027,,1445023088,,Los Angeles,United States,,europe lovers,,,,,,,,miami,los angeles,,CA,,,,,,,,,
56034c72c5fd9455673fd0b3,,,,,,,0,,1443056223.849301,208,,صوت مصر من اوروبا,208,صوت مصر من اوروبا ! Voice of Egypt from Europe ! Voce d'Egitto da Europa ! Voix de l'Egypte de l'Europe ! Voice of Ägypten aus Europa,Media/News/Publishing,181658778606780,,1448695016,,,,"Voice of Egypt from Europe
We are a group of both sexes do not follow any party does not treat others with their morals, but we deal Bokhalaguena As imposed on us the religious and moral values ​​and our love for our beloved Egypt or the world and speak to all communities and associations and the Egyptian Alnoay abroad to be the hand of one to emerge from this difficult economic plight and had already asked of every Egyptian abroad in Egyptian Conference held abroad in 1987 and in this time we were under the auspices of the Ministry of Immigration and Egyptians abroad and the result was a rise in the import, export and remittances from Egyptians and an increase in the number of foreign tourists to Egypt and this is all due to unite the thought of Egyptians abroad for one purpose is to build and reconstruction and the development of Egypt from the developed countries to take its place on the world stage of civilization and this requires the following:

1. Return the Department of Immigration and Egyptians abroad, a fundamental pillar to unite all communities, associations, clubs and associations and unions in the Egyptian abroad to be hand and one for Egypt.

2. work and Altenseeiq between all Egyptians living in foreign countries to assist each other and to facilitate the needs of Egyptians, wherever they are and its office with the Department of Immigration.

3. The work of the national number for each Egyptian Egyptian territory outside their legal right to give him an Egyptian in the elections, and other rights and duties towards his country.

4. The exercise of political rights for all Egyptians and every citizen of Egyptian nationality according to the law at home and abroad.

4. wishes every Egyptian town of beloved Egypt remain the best country in the world - and we call on everyone in order to support the Egyptian product that we say (bought Egyptian)",voice of egypt from europe,,,,,,,,,,,,,,,,,,,,
56034cdac5fd9455673fd0d0,,8,29,2011,Founded,,0,,1443056765.151338,409,2011/8/29,الدراسة في أوروبا   study in europe,409,"Seeking ""Student Ahwaz European institution"" to help the brothers and sisters of the Ahwazi Anizam to European universities.",Education Website,460818537307483,,1445023200,,,,"This ""European Ahwazi Student Foundation"" is a non-governmental, non-profit organization seeking to help the brothers and sisters of the Ahwazi Anizam European universities to facilitate the needs of the registration procedure and skip the routine required of them to complete the registration process at the university.

It is worth mentioning that the field work of the Foundation is the effort Vکra, scientific, cultural and humanitarian and Gیrsیasa and we do not belong to any political party or movement.

Ahwazi European Student Foundation is a non-governmental non-profit organization that seeks to help the Ahwazi students for joining the European universities and facilitating them with their registration and helping them to skip bricks routines that the student is required to do for completing the registration process at the university.

Should be noted that the work of the Foundation is seeking to develop the foundations of culture, of thought and science which is a humanitarian, non-political effort and we do not belong to any political party or movement.",study in europe   study in europe,,,,,,,,,,,,,,,,,,,,
56034f11c5fd9455673fd1e8,,,,,,,3,,1443056868.642801,2300,,كووورة أوروبا | uefa kooora,2300,,Sports League,130149343726094,,1445024074,,,,"European coverage of sporting events and the transfer of the most important European clubs News
And the transfer of the games live on the Internet through many links per game",winners europe | uefa kooora,,,,,,,,,,false,,,,,,,,,,
56034f78c5fd9455673fd20c,www.avrupagoz.com,,,2005,Founded,,1,,1443057436.41165,69,2005,المشفى الاوروبي التخصصي للعيون  اوروبا غوز,69,www.avrupagoz.com,Health/Medical/Pharmaceuticals,597929460236699,www.avrupagoz.com,1445024185,Tel: 0212 603 69 20,Istanbul,Turkey,"Founded ""Europe Goz"" group in 2005 and was initially Bmhvy only one before that, following the successes and the opening of eight hospitals by the end of 2012 to become the fastest groups of Medicine Aini growth in Trkiya.mn scheduled to open four branches in 2013, bringing the total to 12 hospital provides medical services cover all medical treatments eyes within the latest scientific techniques and technology used in the world in the field of ophthalmology.",european eye specialist hospital   gause europe,40.997124927803,28.823089057988,,,,,,"Çobançeşme Mahalles,i Sanayi Caddes,i Nishistanbul A Blok No: 11/59 Yenibosna - Bahçelievler-Istanbul, Turkey",341000,,,,,,,,,,,
5603504ec5fd9455673fd2bc,Site web,,,,,,2,,1443057538.798374,528,,عاشق اوروبا ، عقـلـية أوروبـيـة,528,,Community,299839900144808,,1445024493,,,,,lover of europe  a european mentality,,,,,,,,,,,,,,,,,,,,
560351cac5fd9455673fd519,https://www.facebook.com/mohamed.kotop3?ref=tn_tnmn,1,1,2000,Opened,,0,,1443057755.496586,398,2000/1/1,في اوروبا و الدول المتقدمة,398,,Community,118120188355048,https://www.facebook.com/mohamed.kotop3?ref=tn_tnmn,1445025171,,,,,in europe and developed countries,,,,,,,,,,,,,,,,,,,,
56035228c5fd9455673fd52e,https://twitter.com/me5aahlawy,,,,,,8,,1443058137.812106,149,,champions league دوري ابطال اوروبا,149,,TV Show,664477176930397,https://twitter.com/me5aahlawy,1445025272,,,,,champions league champions league,,,,,,,,,,,,,,,,,,,,
56035367c5fd9455673fd52f,,,,,,,,,1443058227.254879,,,حملة التبليغ عن منتحلي الجنسية السورية في أوروبا,,,Community,,,,,,,,report impersonators syrian nationality in europe campaign,,,,,,,,,,,,,,,,,Unsupported get request. Please read the Graph API documentation at https://developers.facebook.com/docs/graph-api,100,GraphMethodException,EqPkay1mtnE
5603564ec5fd9455673fd80d,,,,,,,69,,1443058546.371746,48235,,ريال مدريد مرعــــــــــــــــــــب اوروبا,48235,te quiero Real madrid ! I love Real Madrid! J'aime le Real Madrid ! 私はレアル·マドリhttps://www.facebook.com/WeLcOmE.bAbY007?fref=ts,Sports Team,179085415471905,,1445033741,+21626453254,,,"◄▬▬▬▬▬▬▬▬▬▬▬▬▬▬ 
░█░░░█░█░▄▀░█▀▀░░░░▀█▀░█░█░█░▄▀▀░ ░█░░░█░█▀░░░█▀░░▄▄░░█░░█▀█░█░░▀▄░ ░█▄▄░█░█░▀▄░█▄▄░░░░░█░░█░█░█░▄▄▀░ ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░",real madrid terrifying europe,,,,,,,,,,false,,,,,,,,,,
56035695c5fd9455673fd80e,,,,,,,0,,1443059288.827839,11,,western european union,11,,Organization,1578610622414716,,1445033813,,,,"WEU is an international organization in charge of implementing the Treaty of Brussels (1948) and the defense agreement between Western European countries during the Cold War. Since the end of the Cold War, the European Union is the largest defensive role as quoted tasks and organization institutions to Aloorobi.vi Union in 2009 took over the Treaty of Lisbon defensive organization functions and as a result, and with effect from 31 March / March 2010 was terminated agreement and WEU activities and of scheduled to stop by July 2011.",,,,,,,,,,,,,,,,,,,,,
560356f2c5fd9455673fd826,,,,,,,0,,1443059360.746197,146,,الطريق الى أوروبا,146,How to get to Europe and humanitarian asylum request,Travel/Leisure,228542527311937,,1445033901,,,,,the road to europe,,,,,,,,,,,,,,,,,,,,
56035885c5fd9455673fda0f,,,,,,,0,,1443059452.697773,773,,ملوك اوروبا والعالم   real madrid,773,News of Real Madrid and his stars,Sports Team,1408411892740041,,1445034616,,,,,the kings of europe and the world   real madrid,,,,,,,,,,false,,,,,,,,,,
560358f2c5fd9455673fda5e,,,,,,,1,,1443059856.54197,200,,كورة اوروبا,200,,Athlete,127937130743926,,1445034764,,,,,kaspersky europe,,,,,,,,,,false,,,,,,,,,,
5603593ec5fd9455673fda5f,,,,,,,0,,1443059964.872953,41,,uefa euro 2016 qualifying group h,41,,Interest,1407979192856838,,1445034836,,,,"This page shows the order and the results of Group H of the competition qualifiers UEFA European Championship 2016.alambarrietosdr UEFA fixtures to coincide with the day of the draw at the February 23, 2014 in Nice. <Div id = ""Azerbaijan v Bulgaria"" /> <div id = ""Croatia Malta v ""/> <div id ="" Norway v Italy ""/> ---- <div id ="" Bulgaria v Croatia ""/> <div id ="" Italy v Azerbaijan ""/> <div id ="" Malta v Norway ""/> ---- <div id ="" Croatia v Azerbaijan ""/> <div id ="" Malta v Italy ""/> <div id ="" Norway v Bulgaria ""/> ---- <div id ="" Azerbaijan v Norway ""/> <div id ="" Bulgaria v Malta ""/> <div id ="" Italy v Croatia ""/> ---- <div id ="" Azerbaijan v Malta ""/> <div id ="" Croatia v Norway ""/> <div id ="" Bulgaria v Italy ""/> ---- <div id ="" Croatia v Italy ""/> <div id ="" Malta v Bulgaria ""/> <div id ="" Norway v Azerbaijan ""/ > ---- <div id = ""Azerbaijan v Croatia"" /> <div id = ""Bulgaria v Norway"" /> <div id = ""Italy v Malta"" /> ---- <div id = ""Malta v Azerbaijan ""/> <div id ="" Norway v Croatia ""/> <div id ="" Italy v Bulgaria ""/> ---- <div id ="" Azerbaijan v Italy ""/> <div id ="" Norway v Malta ""/ > <div id = ""Croatia v Bulgaria"" /> ---- <div id = ""Bulgaria v Azerbaijan"" /> <div id = ""Italy v Norway"" /> <div id = ""Malta v Bulgaria"" /> Links Foreighmrahlh qualifiers UEFA European Championship 2016 H group",uefa euro 2016 qualifying group h,,,,,,,,,,,,,,,,,,,,
56035b9cc5fd9455673fdc69,https://www.facebook.com/AlmatDOOr?ref=tn_tnmn http://facebook.com/euroupa2,,,,,,0,,1443060041.279157,711,,الهجرة الى اوروبا 2,711,No smoking ... (▓▓ (̅ (_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅ () ڪے Page Mackie,Community,529561893784056,https://www.facebook.com/AlmatDOOr?ref=tn_tnmn http://facebook.com/euroupa2,1445035835,,,,,immigration to europe 2,,,,,,,,,,,,,,,,,,,,
56035cb9c5fd9455673fdde7,https://www.facebook.com/aminovich.tiktonik1,,,,,,9,,1443060646.564845,3148,,عشــــــــــــــــــــ اوروبا ـــــــــــــــــــاق,3148,,Monarch,418079661582727,https://www.facebook.com/aminovich.tiktonik1,1445036185,,London,Canada,,europe less nest,,,,,,,,englnd,umbro,,ON,,,,,,,,,
56035d14c5fd9455673fddfc,http://www.habbo.com,,,,,,0,,1443060932.146412,240,,أوروبا ثم الموت,240,,Community,348877921827492,,1444408647,,,,,europe then death,,,1449010319,1449203556,1449530286,1449629827,1450119449,,,,,,,,,,,,,
56035d73c5fd9455673fde11,,,,,,,0,,1443061027.801301,45,,تاريخ اوروبا,45,European history,Sports Team,161871660654610,,1445036287,,,,,european history,,,,,,,,,,false,,,,,,,,,,
56035dcbc5fd9455673fde35,http://scfinance.cz/our-services/eu-visa,,,,,,4,,1443061117.608898,3104,,eu visa star capital finance شركة ستار كابتل للاقامات والجنسيات في اوروبا,3104,,Consulting/Business Services,646595822057777,http://scfinance.cz/our-services/eu-visa,1448695166,+971 (50) 3174646,,,"After the global financial crisis that severely affected many countries in the European Union economy, some states now offer residency to nationals of countries other than EU member states to promote the growth of its economy.

Exposure 'Gold Visa' by some EU countries to stimulate economic growth, strengthen the economy and reduce the growing unemployment rates in both Spain and Portugal. It is likely that this initiative will serve as a powerful magnet for the wealthy Arab expatriate workers as well as for various other nationalities who wish to benefit from the advantages of the European Union visa and obtain a passport for their families.

EU allows visa provided by the three countries, freedom of movement between all EU countries by the Schengen Convention, as can anyone who has a residence in the European Union to travel between the 26 member countries. It is worth mentioning that the number of population in the area covered by the Schengen Agreement of about 400 million people.


Due to the Global Financial Crisis which has severely impacted the economies of many countries in the EU, certain countries are now offering residence to NON EU nationals to help them boost growth in their economies
The 'golden visa', is being offered by certain EU countries, to spur economic growth. It is also designed to boost the economy and reduce the spiralling unemployment rates in both Spain & Portugal. These visas are likely to prove very attractive to affluent Arab expats and also to various other nationalities, who want the benefits of an EU visa and passport for their family.
The EU visa being offered by the three countries will enable free travel within the whole of the EU due to the Schengen agreement. This allows someone with EU residence to travel between the 26 countries in the EU, who have signed up to the Schengen agreement. The area covered by the Schengen agreement has a total population of around 400 Million people.",eu visa star capital finance star kaptl company stays and nationalities in europe,,,,,,,,,,,,,,,,,,,,
56035e1cc5fd9455673fde43,,,,,,,0,,1443061205.421212,9,,ابطال اوروبا,9,Sport and Activity,Sports Event,994369260587578,,1445036610,,,,,europe champions,,,,,,,,,,false,,,,,,,,,,
5603601bc5fd9455673fe034,,,,,,,2,,1443061286.488731,780,,free syrians in europe   احرار سوريا في اوروبا,780,Official page are free Syria in Europe - Official page for free syrians in Europe,Media/News/Publishing,241229579340798,,1445037517,00380999515647,Kharkov,Ukraine,,free syrians in europe   in europe are free syria,,,,,,,,,,,,,,,,,,,,
5603609fc5fd9455673fe08c,,,,,,,0,,1443061797.721351,295,,عشاق اوروبا,295,صفحة الادمين : https://www.facebook.com/asdjokovic25,Author,628256233900393,,1445037745,,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
5603639ac5fd9455673fe32b,http://www.mzab.eu/,1,11,2014,Founded,,6,,1443061929.542396,3237,2014/1/11,collectif des mozabites en europe  رابطة المزابيين في أوروبا,3237,,Cause,204548539736318,,1445039571,,,,"Collective Mozabites in Europe- رابطة المزابيين في أوروبا
its goal is to unite all Mozabites- هدفها توحيد كل المزابيين",collectif des mozabites en europe  almzabeyen association in europe,,,,,,,,,,,,,,,,,,,,
560363f4c5fd9455673fe348,,,,,,,0,,1443062698.388082,152,,اوروبا يا ناااااااااااااااس,152,God have mercy on Lake Aluwalidan laughed xxxxx ☺,Just For Fun,459883650764149,,1445039663,,,,,europe o naaaaaaaaaaaaaaas,,,,,,,,,,,,,,,,,,,,
560364b1c5fd9455673fe43b,<<not-applicable>>,5,24,2013,Opened,,3,,1443062783.201846,325,2013/5/24,عٌــ’ــشَّاقٌ اٌورُوباَ,325,♥ living in Britain Hania ♥ ╓╦≡╦,Community,626762400690702,,1445039898,,,,,a hak europe,,,,,,,,,,,,,,,,,,,,
560364f9c5fd9455673fe43c,,,,,,,7,,1443062971.908685,46,,uefa women s champions league,46,,Sports League,1598264957126972,,1445039969,,,,"UEFA Women's Champions League is the first championship for football clubs for women between the teams that play in the UEFA countries. It is also known in the beginning of the European Union for Women Cup, a competition that has changed since the version name to the 2009-10 Champions League Foreign Champions League for Women Sadat.ouselat",,,,,,,,,,,false,,,,,,,,,,
5603657ac5fd9455673fe470,,,,,,,0,,1443063044.517772,266,,عشاق أوروبا,266,We are not the best thread ... but our full confidence and ego touches the limits of the sky,Comedian,553310628051313,,1445040097,,,,,lovers europe,,,,,,,,,,,,,,,,,,,,
560365d3c5fd9455673fe48c,,,,,,,0,,1443063172.508633,23,,كرة أوروبا,23,We publish here in Football Page Europe News European football news and professional players in Europe and European players,Sports League,228660477333361,,1445040230,,,,,football europe,,,,,,,,,,false,,,,,,,,,,
560366b8c5fd9455673fe5a7,,8,17,2013,Born,,2,,1443063261.482067,308,2013/8/17,عشاق اوروبا,308,█ ♥ ★ Faress Jassmine ♥ ♥ Aymen Its ♥ ★ ♥ █,Public Figure,1385469628347149,,1445040591,,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
5603690ac5fd9455673fe82c,https://www.facebook.com/,,,2012,Opened,,2,,1443063490.633397,2214,2012,real madrid سيد أوروبا,2214,Real big royal lovers Spaniards,Sports Event,638877589525115,,1445043217,07703630068,Duhok,Iraq,,real madrid syed europe,,,,,,,,,9,false,,,,,,,,,,
56036956c5fd9455673fe837,http://www.facebook.com/pages/getting_started?page_id=551243218267880,,,,,,1,,1443064085.27259,116,,دوري ابطال اوروبا,116,Champions League,Sports Venue,551243218267880,http://www.facebook.com/pages/getting_started?page_id=551243218267880,1445043314,,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56036ac0c5fd9455673fe960,,,,2011,Founded,,9,,1443064160.985473,1092,2011,جامعة الشعوب العربية مكتب أوروبا   بروكسل,1092,,Organization,321765174503622,,1445044008,,Brussels,Belgium,"Greetings We would like to inform you that it has been established European Office of the League of Arab peoples under the slogan (the Arab nation, one nation and one dream), which will be based in Pro sloth Belgian capital, Mr. Aref Al-Kaabi adopted and Mr. Yahya Yahyaoui register the organization measures officially in front of the Belgian court then recorded EU and we stage the first call on you a call every believer the unity of the Arab people to join with us to the founding of the League of Arab peoples to be members of peoples and not governments civil society mouthpiece peoples and their demands and supports communication and solidarity among all the Arab peoples and is working to help young Arab to solve problems and work organization be to help Arab families with lower income and promotes the establishment of an Arab common economic entities and calls to direct Arab investments for the benefit of the Arab peoples and confirm the identity of the Arab national culture and the preservation of the Arabic language and realize our dream Parliament of the peoples of the Arab team election free and fair, and grow up Arab People's Court shall be the court that express a judgment about opinion General popular Arab and membership in the organization is open to all the Arab peoples without distinction as to race, sex, religion, will be holding a conference in one of the European capitals in the nearest time",the league of arab peoples of europe office   brussels,,,,,,,,,,,,,,,,,,,,
56036b1ac5fd9455673fe96f,http://www.twitter.com/europeancarsuk,6,23,2013,Launched,,0,,1443064523.042229,98,2013/6/23,european cars in libya   سيارات من أوروبا,98,European cars for sale in Libya. The highest quality imported from Europe.,Automobiles and Parts,280400505436812,,1445044148,<<not-applicable>>,London,United Kingdom,"European cars for sale in Libya. Top quality imported from the United Kingdom, France, Spain and the Czech and German, Switzerland and the Netherlands

European cars for sale in Libya. Top quality new and used left-hand drive cars imported from the United Kingdom, France, Spain, Germany, Czech Republic, Switzerland and the Netherlands",european cars in libya   cars from europe,51.5072,-0.1275,,,,,,,SW7 2AZ,,,,,,,,,,,
56036c26c5fd9455673fea2a,,,,,,,15,,1443064612.682726,188,,اخبار الدوري الأسباني_والدوري الأنكليزي_والدوري الألماني_ودوري ابطال أوروبا,188,,Sports Venue,1625481274387865,,1445044535,,,,,league news alospain_waldora alonclaiza_waldora alolmana_odora champions,,,,,,,,,,false,,,,,,,,,,
56036d5ec5fd9455673feb32,http://www.uefa.com/uefachampionsleague/index.html,4,2,1955,Founded,,2,,1443064890.782323,1135,1955/4/2,دورى ابطال اوروبا/uefa champions league,1135,Special page coverage of Champions League matches,Sports League,363701670445479,,1445044972,,Zürich,Switzerland,,champions league / uefa champions league,,,,,,,,,,false,,,,,,,,,,
56036f25c5fd9455673fed66,http://elhbal-dz.com,,,1997,Founded,,12,,1443065195.481874,6764,1997,الطريق الى اوروبا,6764,"█║▌│█│║▌║││█║▌║▌║14


█║▌│█│║▌║││█║▌│║█║▌ © Offices",Club,574856802591129,http://elhbal-dz.com,1445045990,0699522890,Tiaret,Algeria,"PLEASE █ ▇ ▆ ▄ ▂ _______ ●●●●●●▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬●●●●●●● ░█░░░█░█░▄▀░█▀▀░░░░▀█▀░█░█░█░▄▀▀ ░█░░░█░█▀░░░█▀░░▄▄░░█░░█▀█░█░░▀▄ ░█▄▄░█░█░▀▄░█▄▄░░░░░█░░█░█░█░▄▄▀ ●●●●●●▬▬▬▬▬▬ஜ۩۞۩ஜ
صفحـــــــــــــــــــــــــــــــــــــــتنا هي ""عبارة""
عــــــن * منوعات جزائرية فلسطينيــــــة * ....و تتميز بثقافتها و شبابيتها. إهتمامات متنوعة، معلومات مفيدة. أخبار رياضية . سياسية . بـــــــوستــــــات جميلة.. مواقف كوميديــــــه تتميز بالفكاهة مثل صور مضحكة وأخرى طريفة.
واهم مافيها هي الأدعية و الأحاديــــــــــــــــت الدينية عن الأسلام و العروبة وعيرها من للأمــــــــــور .",way to europe,35.214174116426,1.0548004652549,,,,,,,dz,,,,,,,,,,,
56036f7dc5fd9455673fed79,http://www.facebook.com/#!/group.php?gid=246700336001&v=info&ref=ts,,,,,,3,,1443065653.039512,583,,arab youth   europe الشباب العربي   اوروبا,583,To connect with Arab youth in Europe ... To connect with young Arabs in Europe ...,Non-Profit Organization,136760713004747,,1445046110,,,,,arab youth   europe arab youth   europe,,,,,,,,,,,,,,,,,,,,
